RANK,ELO,LEVEL,ALIAS,STREAK,WINS,LOSSES,RATIO,TOTAL,LAST GAME
1313,1008,,StorageRoom,-2,11,11,50%,22,2023/04/16
1314,1008,,Anthrax82,-1,6,6,50%,12,2023/03/24
1315,1008,,KaTH,+4,5,5,50%,10,2023/03/26
1316,1008,,Williams,+1,5,5,50%,10,2023/03/26
1317,1007,,Azely,+1,9,9,50%,18,2023/04/16
1318,1007,,TantheMan415,+2,114,112,50%,226,2023/04/17
1319,1007,,kinG_shrimP,-1,14,13,52%,27,2023/04/07
1320,1007,,Sk8erGirl,+2,5,5,50%,10,2023/03/28
1321,1006,,我要進來了,+3,7,6,54%,13,2023/04/11
1322,1006,,Vince,-2,11,13,46%,24,2023/04/02
1323,1006,,c0mplete,-4,10,14,42%,24,2023/03/21
1324,1006,,Brink,-2,7,7,50%,14,2023/04/15
1325,1006,,Sauzer88,+2,28,26,52%,54,2023/04/18
1326,1006,,PartTime_RebeL,-1,7,7,50%,14,2023/04/16
1327,1006,,GvardiA,+3,34,31,52%,65,2023/04/09
1328,1006,,PajaM5,+2,6,6,50%,12,2023/04/17
1329,1006,,First,-2,6,7,46%,13,2023/04/17
1330,1006,,chris nos,+1,6,7,46%,13,2023/04/09
1331,1006,,M-Maybe,-4,49,50,49%,99,2023/04/06
1332,1006,,Eccle,+5,15,12,56%,27,2023/03/26
1333,1006,,bubahey,-3,10,12,45%,22,2023/04/13
1334,1006,,WildCat,-3,9,10,47%,19,2023/04/16
1335,1006,,Fentalicous,-3,50,46,52%,96,2023/04/16
1336,1005,,ZiggyBig,-4,40,44,48%,84,2023/04/17
1337,1005,,enterprise9001,-2,5,6,45%,11,2023/03/22
1338,1005,,snafu,-1,16,13,55%,29,2023/04/02
1339,1005,,BiggieCheese,-2,21,25,46%,46,2023/04/16
1340,1005,,Psyikes,+1,9,9,50%,18,2023/03/26
1341,1005,,bigchunk1,+3,18,20,47%,38,2023/04/17
1342,1005,,Sher,-2,28,31,47%,59,2023/04/02
1343,1005,,~{Svain}~,+4,30,34,47%,64,2023/04/14
1344,1004,,Tmoney4,+3,8,9,47%,17,2023/04/10
1345,1004,,the doctor,+2,7,8,47%,15,2023/04/13
1346,1004,,Welly,-1,16,15,52%,31,2023/04/17
1347,1004,,Max1boy,-1,19,24,44%,43,2023/04/17
1348,1004,,Grizzle,-4,28,28,50%,56,2023/04/15
1349,1004,,Cyniczny cyp,-1,49,51,49%,100,2023/04/16
1350,1004,,利根生助,+2,14,15,48%,29,2023/04/13
1351,1003,,Pajo,-4,36,33,52%,69,2023/03/27
1352,1003,,春日,+1,15,17,47%,32,2023/04/17
1353,1003,,Dziekan,-5,5,5,50%,10,2023/04/09
1354,1003,,PocketsLLP,+1,11,14,44%,25,2023/04/01
1355,1003,,unknownmagicmain,-1,5,5,50%,10,2023/03/21
1356,1003,,Mephswall,+1,15,13,54%,28,2023/04/02
1357,1003,,Pacman - Animarchy,+1,18,18,50%,36,2023/04/07
1358,1002,,Ultra,+3,18,17,51%,35,2023/04/07
1359,1002,,Noshi,+2,6,6,50%,12,2023/03/31
1360,1002,,Morbid Git,+2,21,26,45%,47,2023/04/15
1361,1002,,ZEB,+1,6,6,50%,12,2023/04/16
1362,1002,,NickTheHunt,+1,13,13,50%,26,2023/04/09
1363,1002,,♨TEA.UP®♨RGeraldo,+2,6,6,50%,12,2023/04/11
1364,1001,,ViseBro,-1,61,57,52%,118,2023/04/16
1365,1001,,Prancey,-2,6,7,46%,13,2023/04/10
1366,1001,,cadlab,+1,15,15,50%,30,2023/04/17
1367,1001,,ICH BIN SCHNAPPI,+1,6,5,55%,11,2023/04/12
1368,1001,,princip,+1,6,6,50%,12,2023/04/16
1369,1000,,DarkRun,+2,38,34,53%,72,2023/04/16
1370,1000,,Nubbl0r,+1,16,14,53%,30,2023/04/01
1371,1000,,rocketpossum,+1,8,9,47%,17,2023/04/04
1372,1000,,The_Buccaneer,+3,133,127,51%,260,2023/04/17
1373,1000,,EastHawk,-1,25,28,47%,53,2023/04/17
1374,1000,,Jelic,-1,14,18,44%,32,2023/03/23
1375,1000,,Asmodai,-2,34,33,51%,67,2023/04/06
1376,1000,,Dr.Draese,-4,13,15,46%,28,2023/04/01
1377,999,,SolidRaziel,-1,12,12,50%,24,2023/03/29
1378,999,,Sheepdogsheep,-1,22,18,55%,40,2023/04/10
1379,999,,Tap57,+2,5,5,50%,10,2023/04/11
1380,999,,piffy,+1,17,20,46%,37,2023/03/25
1381,999,,LITTLESUN,-4,68,69,50%,137,2023/04/15
1382,998,,Draakul,-3,5,5,50%,10,2023/03/21
1383,998,,Luz Noceda,+3,16,12,57%,28,2023/04/09
1384,998,,鄙人張麻子,+3,13,12,52%,25,2023/04/10
1385,998,,LikioOo,+6,8,7,53%,15,2023/04/02
1386,998,,UndeadNinja,-1,5,5,50%,10,2023/04/02
1387,998,,Makketsai,+1,10,10,50%,20,2023/04/17
1388,997,,Tuxedo Shirt Jesus,+1,37,38,49%,75,2023/04/07
1389,997,,2 Blessed 2 Be Stressed,-5,5,7,42%,12,2023/04/16
1390,997,,Smitty2,-3,8,8,50%,16,2023/04/03
1391,997,,LinSir,-1,12,11,52%,23,2023/04/11
1392,996,,Ygod,+1,6,7,46%,13,2023/03/21
1393,996,,Dr Flankenstein,-2,35,36,49%,71,2023/04/16
1394,996,,Pickin_Chickin(Duck),-3,6,6,50%,12,2023/03/27
1395,996,,Ware0193,-2,7,8,47%,15,2023/04/08
1396,996,,XrusTim,-1,56,50,53%,106,2023/04/15
1397,995,,shz007,-2,15,19,44%,34,2023/04/08
1398,995,,Smokindro420,+2,14,13,52%,27,2023/04/06
1399,995,,Friend Simulator,-3,33,39,46%,72,2023/04/15
1400,995,,Frostfire,-1,6,6,50%,12,2023/03/21
1401,995,,BENDER,+1,58,65,47%,123,2023/03/25
1402,995,,sirota,-1,30,26,54%,56,2023/04/17
1403,994,,stonda.m,-2,31,31,50%,62,2023/04/17
1404,994,,unID101,-3,9,12,43%,21,2023/03/27
1405,994,,I_Lov_Anime_Titties,-3,19,21,48%,40,2023/04/15
1406,994,,Jopjahh,-1,6,5,55%,11,2023/04/10
1407,993,,raylix,-1,10,9,53%,19,2023/04/10
1408,993,,Zorro,+2,16,17,48%,33,2023/04/06
1409,993,,FenneQ,-4,35,35,50%,70,2023/04/17
1410,993,,John 澤東,-1,26,22,54%,48,2023/04/15
1411,992,,MarioCZ,-1,5,6,45%,11,2023/03/22
1412,992,,headake,-2,22,24,48%,46,2023/03/29
1413,992,,Mattchop,+1,18,19,49%,37,2023/04/17
1414,992,,Sir Petecchio,+1,9,8,53%,17,2023/04/12
1415,992,,MaDDo (:,-1,8,8,50%,16,2023/04/12
1416,992,,baschi,+1,27,26,51%,53,2023/04/17
1417,991,,jamister911,+1,42,40,51%,82,2023/04/17
1418,991,,ReliantX,+2,27,30,47%,57,2023/04/16
1419,991,,Jeune Anko (´･ω･`),-1,28,28,50%,56,2023/03/29
1420,990,,Dr. T,-4,11,13,46%,24,2023/04/13
1421,990,,helloELeven,+1,39,40,49%,79,2023/04/05
1422,990,,sladjanbre,+2,17,17,50%,34,2023/04/08
1423,990,,SpeedSIM,-2,20,20,50%,40,2023/04/17
1424,990,,darkjourneyman,-2,31,42,42%,73,2023/04/16
1425,989,,dotvz,+5,37,36,51%,73,2023/04/03
1426,989,,DeathBringeR,-3,16,15,52%,31,2023/04/16
1427,989,,ShooterWorld,+1,41,39,51%,80,2023/04/02
1428,988,,notrangerjoe,-2,4,6,40%,10,2023/04/14
1429,988,,Havock,-3,89,94,49%,183,2023/04/10
1430,988,,videotext2,-1,6,7,46%,13,2023/04/16
1431,988,,Saint Michael,-1,15,14,52%,29,2023/04/15
1432,988,,James Bond,-2,4,6,40%,10,2023/03/30
1433,987,,Mr. Cream,-1,6,6,50%,12,2023/04/12
1434,987,,Roamin,-1,11,12,48%,23,2023/04/12
1435,987,,IdARzikFTh,+1,11,12,48%,23,2023/03/30
1436,987,,RoyaalDutch,-1,15,17,47%,32,2023/04/10
1437,987,,Mook Spits,+3,5,6,45%,11,2023/03/31
1438,987,,Zealot,-2,10,12,45%,22,2023/04/05
1439,987,,Deathmatch,+2,21,16,57%,37,2023/04/06
1440,987,,aweatherbee0131,-2,9,11,45%,20,2023/04/06
1441,987,,LokoTypie,+1,5,6,45%,11,2023/03/26
1442,986,,niksa,-1,16,15,52%,31,2023/04/07
1443,986,,Schroedinger's Cat,+2,14,14,50%,28,2023/04/14
1444,986,,[GG]Onkel Stonkel,-1,6,8,43%,14,2023/04/15
1445,986,,Steiner85,-2,4,6,40%,10,2023/04/12
1446,986,,Thunderbolt 101,-4,7,7,50%,14,2023/04/17
1447,985,,jovo,-1,5,6,45%,11,2023/04/04
1448,985,,Hanger,-3,13,13,50%,26,2023/04/01
1449,985,,Shorty,+1,7,8,47%,15,2023/03/22
1450,985,,alex1506,-3,12,11,52%,23,2023/03/29
1451,985,,meow,-3,13,15,46%,28,2023/04/01
1452,984,,sleepysmartass5,-2,33,40,45%,73,2023/04/06
1453,984,,Four Friendly Brown Men,-1,8,8,50%,16,2023/04/07
1454,984,,MoonfireSpam,-5,23,27,46%,50,2023/03/31
1455,983,,Toaster Lover,-3,7,8,47%,15,2023/04/08
1456,983,,toto,+1,14,14,50%,28,2023/04/15
1457,983,,Jurek Kiler,-3,13,16,45%,29,2023/04/15
1458,983,,RN42,+6,25,26,49%,51,2023/04/17
1459,983,,Stevpa1,-2,27,31,47%,58,2023/04/17
1460,983,,Apemanx,+2,7,7,50%,14,2023/03/21
1461,983,,RadialEngine,+4,11,10,52%,21,2023/04/16
1462,982,,Bineto,-1,64,65,50%,129,2023/04/02
1463,982,,Sigma4Life,-1,84,87,49%,171,2023/04/14
1464,982,,ACE_28,+1,65,65,50%,130,2023/04/16
1465,982,,tanne455,-2,32,28,53%,60,2023/04/01
1466,982,,Bludd76,-1,5,8,38%,13,2023/04/16
1467,982,,Baddentist,-1,36,35,51%,71,2023/04/05
1468,982,,Gautgoth (FR),-2,8,10,44%,18,2023/04/03
1469,982,,BruinTzar,-1,10,11,48%,21,2023/04/17
1470,981,,Prophet of Truth,-4,7,9,44%,16,2023/04/10
1471,981,,MariusMarius,-4,23,24,49%,47,2023/04/17
1472,981,,Arnold,+1,9,10,47%,19,2023/04/10
1473,981,,Franjopo,-4,7,8,47%,15,2023/03/24
1474,981,,Adeney,-2,19,22,46%,41,2023/04/15
1475,981,,ColdBlood,-1,33,36,48%,69,2023/04/11
1476,981,,Capt.Photon,+1,12,12,50%,24,2023/04/06
1477,981,,Twitch.tv/DirtyKar1,+3,6,6,50%,12,2023/04/01
1478,980,,Sgt.DasheRRR,+1,50,53,49%,103,2023/04/17
1479,980,,amateur shut in,-3,16,17,48%,33,2023/04/17
1480,980,,yeahbam,-3,11,13,46%,24,2023/03/30
1481,980,,SulumEi,+2,9,8,53%,17,2023/04/17
1482,980,,waffle_dogg,+1,52,51,50%,103,2023/04/06
1483,980,,St. Bucko Slays the Dragon,-1,23,22,51%,45,2023/04/15
1484,980,,稳得住0.0,+1,8,7,53%,15,2023/04/14
1485,980,,LEOMNERY,-3,7,9,44%,16,2023/04/14
1486,980,,gtmike,-1,17,17,50%,34,2023/04/09
1487,979,,usmc961,-1,13,15,46%,28,2023/04/11
1488,979,,Seshino,-4,8,8,50%,16,2023/03/30
1489,979,,MiaKhalifa,-2,8,8,50%,16,2023/03/28
1490,979,,sniper,-2,6,8,43%,14,2023/04/05
1491,979,,Citathat,-3,20,21,49%,41,2023/04/08
1492,978,,Armless Guy Gaming,-3,40,38,51%,78,2023/04/14
1493,978,,Dromnk,-4,12,13,48%,25,2023/04/04
1494,978,,Sev,-2,13,17,43%,30,2023/04/04
1495,978,,Nu_Ohm,-1,10,11,48%,21,2023/04/06
1496,978,,Prof. Fart's Sniff Emporium,-2,5,5,50%,10,2023/03/21
1497,978,,WhiteWhale42,-1,5,6,45%,11,2023/03/31
1498,978,,Radu S.a.v.,-2,7,9,44%,16,2023/03/27
1499,978,,this51,+5,35,36,49%,71,2023/04/16
1500,977,,Antidote,-3,9,11,45%,20,2023/04/17
1501,977,,Bobtinator,-3,7,8,47%,15,2023/04/17
1502,977,,Till Forever Falls Apart,+2,5,5,50%,10,2023/03/25
1503,977,,UHD Lovecraft,-1,9,12,43%,21,2023/04/14
1504,977,,Sugar Scoot,-1,40,41,49%,81,2023/03/21
1505,977,,(KCC)Luci,-1,24,24,50%,48,2023/04/02
1506,976,,Libanese_de_Roma,+1,35,34,51%,69,2023/04/01
1507,976,,carpediem,-2,7,8,47%,15,2023/04/02
1508,976,,溺水的巨人,+4,6,6,50%,12,2023/03/25
1509,975,,Tueur,+2,11,12,48%,23,2023/04/08
1510,975,,Ultra,+1,7,10,41%,17,2023/04/17
1511,975,,Ookiemouth,+2,8,9,47%,17,2023/04/12
1512,975,,SuperFly,+1,9,12,43%,21,2023/04/13
1513,974,,Clint Toastwood,+1,28,28,50%,56,2023/03/24
1514,974,,Im That Guy,+1,7,9,44%,16,2023/04/15
1515,974,,Im_Gary,-2,17,14,55%,31,2023/03/30
1516,974,,tediousgraffiti,-1,5,6,45%,11,2023/04/05
1517,974,,Quid,-1,5,6,45%,11,2023/03/25
1518,973,,Frutton,-3,43,39,52%,82,2023/04/17
1519,973,,CravattiSeiKumpel,-1,7,8,47%,15,2023/03/22
1520,972,,1197263532,-1,32,32,50%,64,2023/04/14
1521,972,,Tidenhub,+1,5,6,45%,11,2023/03/24
1522,972,,jingleswj,-2,39,43,48%,82,2023/04/16
1523,972,,ghey fish,+1,26,23,53%,49,2023/04/17
1524,972,,=★= Iron Hawk =★=,+1,36,40,47%,76,2023/04/08
1525,972,,birdhouse,-3,48,49,49%,97,2023/04/17
1526,972,,ya,-2,12,15,44%,27,2023/03/25
1527,971,,DJ BISCUIT,-1,14,15,48%,29,2023/04/01
1528,971,,(Y.G.) General Feraud,-2,7,8,47%,15,2023/04/13
1529,971,,GaijinEnterprises,-1,6,7,46%,13,2023/03/23
1530,971,,TheMandoX2,-1,50,48,51%,98,2023/04/02
1531,970,,imJBOX,-1,11,13,46%,24,2023/04/12
1532,970,,Webby,+3,9,10,47%,19,2023/04/03
1533,970,,Mustard Rat,+1,6,8,43%,14,2023/04/09
1534,969,,legranduke,+5,8,8,50%,16,2023/04/03
1535,969,,Light,+1,19,19,50%,38,2023/03/28
1536,969,,Saji Crossroad,-3,13,17,43%,30,2023/04/11
1537,968,,๖ۣinGODweTrustۜ,+1,16,18,47%,34,2023/04/13
1538,968,,HIGH ON FALAFEL AND RICE,+3,7,6,54%,13,2023/03/22
1539,968,,OhSnap,+1,41,44,48%,85,2023/04/15
1540,968,,Clip Clopernicus,-1,17,23,43%,40,2023/04/17
1541,968,,Jtownokie,-5,22,24,48%,46,2023/04/03
1542,968,,BHPGuRuAon,-2,13,15,46%,28,2023/04/16
1543,968,,Movai,-1,11,15,42%,26,2023/04/10
1544,968,,Thigoron,-4,5,7,42%,12,2023/04/04
1545,968,,bungleman,+2,60,63,49%,123,2023/04/15
1546,967,,Lemonrocks1,+1,13,13,50%,26,2023/03/31
1547,967,,ChayTH,+3,9,11,45%,20,2023/04/11
1548,967,,SinTacos,-1,109,117,48%,226,2023/04/17
1549,966,,albertoKR,-4,6,9,40%,15,2023/04/01
1550,966,,Nexus,-3,14,15,48%,29,2023/04/12
1551,965,,zxzxzx207,-1,10,13,43%,23,2023/04/17
1552,965,,Ros3ncrantz,-1,5,6,45%,11,2023/04/09
1553,965,,SergeSeal,+1,6,10,38%,16,2023/04/10
1554,965,,wong.wilfred,-1,8,8,50%,16,2023/04/14
1555,965,,Nello the Tiger,+2,18,14,56%,32,2023/04/01
1556,964,,Gnarboots,+1,9,11,45%,20,2023/03/25
1557,964,,diritar,-4,32,28,53%,60,2023/04/14
1558,964,,Major Gladouze,-1,14,15,48%,29,2023/04/09
1559,964,,johny247trace,+3,6,9,40%,15,2023/04/06
1560,964,,GeneralMosti,-1,20,18,53%,38,2023/03/23
1561,964,,Demi,+5,19,18,51%,37,2023/04/14
1562,964,,FritzFranz,-4,4,6,40%,10,2023/03/29
1563,964,,indu,-2,20,21,49%,41,2023/04/17
1564,963,,Broski,-2,13,13,50%,26,2023/03/22
1565,963,,La Crevette,-2,10,14,42%,24,2023/04/13
1566,963,,maciekmacc87,-4,9,14,39%,23,2023/04/02
1567,963,,Vizantum,+2,6,8,43%,14,2023/04/17
1568,963,,NomadDuNord,+1,11,12,48%,23,2023/04/14
1569,963,,kim2802ks,-3,8,9,47%,17,2023/03/23
1570,963,,Azildrake,-2,5,7,42%,12,2023/03/29
1571,962,,Let me boom,-5,55,54,50%,109,2023/04/17
1572,962,,frodoswaggins24,-2,22,24,48%,46,2023/04/01
1573,961,,ceramicrooster,-2,16,17,48%,33,2023/04/08
1574,961,,Latimer,+1,5,7,42%,12,2023/04/16
1575,961,,Toby Fayre,+1,3,7,30%,10,2023/04/17
1576,961,,R2D2,-2,63,63,50%,126,2023/04/16
1577,960,,aLaBaMaBa01,-5,5,6,45%,11,2023/04/02
1578,960,,smithers43,+2,37,37,50%,74,2023/04/16
1579,960,,Rex Everything,-1,6,8,43%,14,2023/04/13
1580,960,,Seal Sandwich,-3,9,13,41%,22,2023/03/28
1581,960,,BadAssArmy,+1,5,6,45%,11,2023/03/26
1582,959,,Hearts&Minds,-2,55,55,50%,110,2023/03/24
1583,959,,extince,+1,91,83,52%,174,2023/04/17
1584,959,,RogueTrooper34,-1,5,8,38%,13,2023/04/08
1585,959,,hadeS*,-1,34,38,47%,72,2023/04/02
1586,958,,erectusapes,-2,8,11,42%,19,2023/04/17
1587,958,,skitchss,+2,13,16,45%,29,2023/04/16
1588,958,,AbleCompany,+3,12,14,46%,26,2023/04/02
1589,958,,Mittchell,-2,5,7,42%,12,2023/04/03
1590,958,,MikoMikoSpark,-2,6,11,35%,17,2023/04/15
1591,958,,TTONAK,-1,5,8,38%,13,2023/04/07
1592,958,,hlingying,+1,24,29,45%,53,2023/04/02
1593,957,,MacReady,+5,15,13,54%,28,2023/04/05
1594,957,,fuzzbunny funk,-1,5,8,38%,13,2023/04/11
1595,957,,二条院羽月,+1,7,7,50%,14,2023/04/16
1596,957,,thepaleking,-3,5,8,38%,13,2023/03/31
1597,957,,Cinder,-4,22,24,48%,46,2023/04/08
1598,956,,Pain_Inside,-2,17,16,52%,33,2023/04/17
1599,956,,Suby,-1,7,8,47%,15,2023/04/07
1600,956,,Evil Techwolf,-4,4,10,29%,14,2023/04/16
1601,956,,큐쟌,-1,10,10,50%,20,2023/04/12
1602,955,,Capn Vyse,-1,14,17,45%,31,2023/04/17
1603,955,,Fookin' Laser Sights,+1,11,14,44%,25,2023/04/09
1604,955,,Carpy,-2,12,13,48%,25,2023/04/10
1605,954,,DwarfKingHack,-3,10,17,37%,27,2023/04/06
1606,954,,No this is patrick,-1,19,24,44%,43,2023/04/14
1607,954,,Tarkin,+1,11,13,46%,24,2023/04/17
1608,954,,Cervenyrajce,+2,18,17,51%,35,2023/03/31
1609,954,,zenvinyl,+1,6,7,46%,13,2023/04/09
1610,954,,gman5555555555,-2,7,9,44%,16,2023/04/16
1611,954,,Tornholio,+2,46,56,45%,102,2023/04/15
1612,953,,wapa33,-1,19,18,51%,37,2023/03/25
1613,953,,King CCM,-1,11,13,46%,24,2023/04/05
1614,953,,PureHydro,-1,17,15,53%,32,2023/03/30
1615,953,,Drax,+5,9,10,47%,19,2023/04/11
1616,952,,Icårus,-2,7,13,35%,20,2023/04/14
1617,952,,Shirka,+1,14,14,50%,28,2023/04/16
1618,952,,Hans_Hackfresse,-1,11,14,44%,25,2023/04/06
1619,952,,Bezukhov,-3,59,63,48%,122,2023/04/07
1620,952,,MonkeyWang,-2,7,11,39%,18,2023/04/15
1621,952,,Rogozilla,+2,39,43,48%,82,2023/04/17
1622,951,,Snoopy,-1,12,14,46%,26,2023/04/10
1623,951,,Shogun,-2,10,16,38%,26,2023/03/29
1624,951,,阳光果粒橙,-1,8,11,42%,19,2023/04/09
1625,951,,X-BURNER,-1,23,22,51%,45,2023/03/24
1626,950,,bobinpants,+1,4,6,40%,10,2023/04/08
1627,949,,le Régent,+1,6,7,46%,13,2023/04/07
1628,949,,"Jesus Christ Loves You, Ask Him",+2,11,12,48%,23,2023/04/07
1629,949,,donna is my maker,+1,4,7,36%,11,2023/04/15
1630,949,,Zipotonez,+1,16,17,48%,33,2023/03/25
1631,949,,MaXimumCarnage!!!,+1,157,196,44%,353,2023/04/17
1632,949,,MARTINE,-2,16,15,52%,31,2023/03/30
1633,949,,Naoned,-1,33,35,49%,68,2023/04/07
1634,949,,Secret Chicken,-1,6,6,50%,12,2023/04/02
1635,949,,sei40701,-2,4,6,40%,10,2023/03/27
1636,949,,que,-2,29,29,50%,58,2023/03/31
1637,949,,Beyn,-1,5,6,45%,11,2023/03/29
1638,948,,RTveda,-1,6,9,40%,15,2023/04/14
1639,948,,Че,-3,42,46,48%,88,2023/04/06
1640,947,,XJ_Adam,-1,5,8,38%,13,2023/03/24
1641,947,,etaif69,+2,5,10,33%,15,2023/04/08
1642,947,,tewnclub,-1,5,6,45%,11,2023/04/16
1643,947,,xanto,+4,13,11,54%,24,2023/03/25
1644,946,,Crog,-2,5,7,42%,12,2023/04/12
1645,946,,Colonel Klink,-4,3,7,30%,10,2023/04/05
1646,946,,FrDiZz,+1,33,36,48%,69,2023/04/17
1647,945,,RGJTony1313,-1,5,7,42%,12,2023/04/10
1648,945,,guarnere478,+4,59,64,48%,123,2023/04/16
1649,945,,AboWifMaccas,+1,9,11,45%,20,2023/03/29
1650,945,,Prussian Bot,-1,5,7,42%,12,2023/04/17
1651,945,,Elik,+1,6,8,43%,14,2023/03/21
1652,944,,"It was just, banter",+1,7,9,44%,16,2023/03/30
1653,944,,Mick,-2,4,6,40%,10,2023/04/06
1654,944,,Mr.X,+1,38,40,49%,78,2023/04/10
1655,944,,DovDim,+1,53,53,50%,106,2023/04/05
1656,944,,^kuku,-2,6,9,40%,15,2023/04/13
1657,943,,Tiraskis,+1,20,23,47%,43,2023/04/02
1658,943,,Scream,+1,10,12,45%,22,2023/04/05
1659,943,,Arty,-1,3,7,30%,10,2023/04/12
1660,942,,Preytor,+1,24,35,41%,59,2023/04/16
1661,942,,Rick_Astley,-2,4,7,36%,11,2023/03/27
1662,942,,CDCusa,-1,25,29,46%,54,2023/04/16
1663,942,,ethirty,-1,11,18,38%,29,2023/04/02
1664,942,,Myrn,+2,13,20,39%,33,2023/04/16
1665,941,,Uncle Grandpa,+1,16,19,46%,35,2023/04/05
1666,941,,Sophia,+2,6,7,46%,13,2023/03/22
1667,941,,연총,-1,5,6,45%,11,2023/03/29
1668,941,,TheSnappyTom,-2,145,152,49%,297,2023/04/09
1669,941,,Cat Biscuits,+1,12,16,43%,28,2023/04/13
1670,940,,thatguy1122,+1,7,6,54%,13,2023/04/17
1671,940,,SKZaldivar,-2,5,7,42%,12,2023/04/10
1672,940,,Slade,+4,33,42,44%,75,2023/04/13
1673,940,,Scarecrow,+2,6,8,43%,14,2023/03/22
1674,939,,Captain Clix,+1,40,45,47%,85,2023/04/10
1675,939,,Hardkaise,-4,8,13,38%,21,2023/03/22
1676,939,,{BOOL} Bro_Boi,+1,5,5,50%,10,2023/04/17
1677,939,,lichung_yu,+1,46,51,47%,97,2023/04/17
1678,939,,ßoo,-1,41,46,47%,87,2023/04/15
1679,939,,{-.{-.{ Ur Mom }.-}.-},+1,8,11,42%,19,2023/04/17
1680,939,,AndreMafia,+1,10,13,43%,23,2023/04/17
1681,939,,BigTymer,-2,10,13,43%,23,2023/03/24
1682,939,,CryPsyco,+2,14,15,48%,29,2023/04/01
1683,939,,Dolphin54,-1,7,9,44%,16,2023/03/23
1684,938,,aska4120,-1,4,7,36%,11,2023/04/02
1685,938,,Get Ricked Rolled,+1,25,30,45%,55,2023/04/16
1686,938,,El Patrón,-2,4,8,33%,12,2023/03/30
1687,938,,popopopop,+1,5,8,38%,13,2023/04/16
1688,938,,Yaguareté,+1,55,60,48%,115,2023/04/15
1689,937,,abds500,-4,6,11,35%,17,2023/03/30
1690,937,,Azureye,+1,7,10,41%,17,2023/04/17
1691,937,,CYBORGOR,-1,4,6,40%,10,2023/03/25
1692,937,,ship60,-3,6,9,40%,15,2023/03/22
1693,937,,HULUANDBUTTSTUFF175,-4,24,34,41%,58,2023/03/30
1694,937,,IIIIIIIIIIIIIIIII:-P,+2,10,11,48%,21,2023/03/24
1695,936,,Superchabo,-2,10,13,43%,23,2023/03/30
1696,936,,Milky Waters,-2,6,8,43%,14,2023/04/13
1697,936,,pycholon,-1,13,17,43%,30,2023/04/10
1698,936,,Fidel Cashflow,+1,4,6,40%,10,2023/04/18
1699,936,,Dat_Cat,+6,22,23,49%,45,2023/04/17
1700,936,,W4RFIGH7ER,-2,10,12,45%,22,2023/04/14
1701,935,,obvious_gamer,+1,4,6,40%,10,2023/03/31
1702,935,,Freeman.,+1,6,8,43%,14,2023/03/23
1703,935,,[TTV]Under_Keep,+2,5,6,45%,11,2023/04/17
1704,934,,AlexanderTGreat,-5,66,69,49%,135,2023/04/14
1705,934,,mkaye,-3,17,20,46%,37,2023/03/28
1706,934,,SICkNick,-1,33,38,46%,71,2023/04/17
1707,934,,Rummel,+1,16,16,50%,32,2023/04/16
1708,934,,NorthWestFresh,+1,10,16,38%,26,2023/04/11
1709,933,,Bloodraven,-2,23,26,47%,49,2023/04/10
1710,933,,Tootoone88,-5,16,21,43%,37,2023/04/17
1711,933,,PDD君意-英雄连3-01,-2,7,9,44%,16,2023/04/05
1712,932,,Toco Velho,+2,57,67,46%,124,2023/04/18
1713,932,,danrylee,+2,11,14,44%,25,2023/03/30
1714,931,,0RCcA,-5,32,39,45%,71,2023/04/15
1715,931,,Kanonenvogel,+1,9,13,41%,22,2023/04/08
1716,931,,calele,+2,11,14,44%,25,2023/03/23
1717,931,,Mišák Moravan.,-2,30,39,43%,69,2023/04/12
1718,931,,SDS|DarkCalis,-2,11,13,46%,24,2023/03/27
1719,931,,PhantomErection,-2,20,23,47%,43,2023/04/15
1720,930,,Ztorm,+1,62,65,49%,127,2023/04/09
1721,930,,Trapped in NA,-2,4,7,36%,11,2023/03/31
1722,930,,God Emperor,-2,6,8,43%,14,2023/04/14
1723,930,,FuelTank,-2,23,23,50%,46,2023/04/16
1724,930,,nukeproof,-1,4,6,40%,10,2023/03/21
1725,929,,La Boule,+1,8,12,40%,20,2023/04/09
1726,929,,Moiz_Dray,-3,15,17,47%,32,2023/04/11
1727,929,,tede00,-1,15,19,44%,34,2023/04/17
1728,929,,The Miracle,+3,7,10,41%,17,2023/04/15
1729,929,,FR3LLE,-1,10,10,50%,20,2023/04/11
1730,929,,AlCapwnage,-2,9,13,41%,22,2023/03/23
1731,928,,MADE OF SNOW,+2,5,8,38%,13,2023/04/03
1732,928,,marwit,-1,27,31,47%,58,2023/03/29
1733,928,,XCAMELDEALERX,-2,9,15,38%,24,2023/04/17
1734,928,,Shibiman,-1,5,7,42%,12,2023/04/15
1735,928,,m.burr,+1,4,7,36%,11,2023/04/16
1736,928,,NachoVidanal,-4,15,20,43%,35,2023/04/05
1737,927,,JTSnake,-1,49,53,48%,102,2023/04/02
1738,927,,Headi,-1,5,7,42%,12,2023/03/30
1739,927,,KING,+4,5,6,45%,11,2023/03/26
1740,926,,Daegorol,-1,11,13,46%,24,2023/03/23
1741,926,,jwilliams0747,+2,17,25,40%,42,2023/03/31
1742,926,,ChunKee,+1,20,24,45%,44,2023/04/17
1743,926,,即将成为英雄,-1,18,25,42%,43,2023/04/11
1744,926,,GreenTech,-5,22,33,40%,55,2023/04/15
1745,926,,Fedain,+3,11,12,48%,23,2023/04/17
